product_id,days_since_last_restock,quantity,expiry_in_days
1,45,5287,18
1,46,5285,17
1,47,5283,16
1,48,5280,15
1,49,5279,14
1,0,5275,13
1,1,5272,12
1,2,5269,11
1,3,5267,10
1,4,5262,9
1,5,5257,8
1,6,5256,7
1,7,5254,6
1,8,5253,5
1,9,5248,4
1,10,5247,3
1,11,5246,2
1,12,5243,1
1,13,5240,0
1,14,5296,24
1,15,5292,23
1,16,5290,22
1,17,5289,21
1,18,5285,20
1,19,5284,19
1,20,5283,18
1,21,5278,17
1,22,5274,16
1,23,5271,15
1,24,5270,14
1,25,5267,13
1,26,5266,12
1,27,5262,11
1,28,5260,10
1,29,5257,9
1,30,5255,8
1,31,5251,7
1,32,5246,6
1,33,5242,5
1,34,5238,4
1,35,5237,3
1,36,5235,2
1,37,5234,1
1,38,5231,0
1,39,5315,21
1,40,5312,20
1,41,5309,19
1,42,5306,18
1,43,5302,17
1,44,5299,16
1,45,5298,15
1,46,5295,14
1,47,5293,13
1,48,5288,12
1,49,5284,11
1,0,5280,10
1,1,5277,9
1,2,5275,8
1,3,5273,7
1,4,5270,6
1,5,5268,5
1,6,5263,4
1,7,5259,3
1,8,5257,2
1,9,5255,1
1,10,5254,0
1,11,5377,30
1,12,5374,29
1,13,5371,28
1,14,5368,27
1,15,5365,26
1,16,5363,25
1,17,5361,24
1,18,5356,23
1,19,5352,22
1,20,5351,21
1,21,5348,20
1,22,5345,19
1,23,5340,18
1,24,5338,17
1,25,5333,16
1,26,5329,15
1,27,5324,14
1,28,5321,13
1,29,5318,12
1,30,5316,11
1,31,5314,10
1,32,5311,9
1,33,5307,8
1,34,5305,7
1,35,5304,6
1,36,5303,5
1,37,5298,4
1,38,5294,3
1,39,5291,2
1,40,5286,1
1,41,5282,0
1,42,5362,21
1,43,5358,20
1,44,5354,19
1,45,5350,18
1,46,5345,17
1,47,5342,16
1,48,5340,15
1,49,5339,14
1,0,5334,13
1,1,5332,12
1,2,5328,11
1,3,5324,10
1,4,5323,9
1,5,5318,8
1,6,5313,7
1,7,5310,6
1,8,5305,5
1,9,5303,4
1,10,5301,3
1,11,5298,2
1,12,5297,1
1,13,5296,0
1,14,5396,16
1,15,5393,15
1,16,5389,14
1,17,5386,13
1,18,5381,12
1,19,5380,11
1,20,5379,10
1,21,5377,9
1,22,5376,8
1,23,5373,7
1,24,5371,6
1,25,5368,5
1,26,5366,4
1,27,5363,3
1,28,5362,2
1,29,5360,1
1,30,5356,0
1,31,5420,15
1,32,5416,14
1,33,5412,13
1,34,5409,12
1,35,5404,11
1,36,5403,10
1,37,5401,9
1,38,5398,8
1,39,5396,7
1,40,5391,6
1,41,5389,5
1,42,5385,4
1,43,5382,3
1,44,5377,2
1,45,5373,1
1,46,5368,0
1,47,5427,24
1,48,5422,23
1,49,5421,22
1,0,5419,21
1,1,5417,20
1,2,5413,19
1,3,5409,18
1,4,5408,17
1,5,5403,16
1,6,5400,15
1,7,5397,14
1,8,5396,13
1,9,5395,12
1,10,5392,11
1,11,5391,10
1,12,5388,9
1,13,5385,8
1,14,5380,7
1,15,5375,6
1,16,5374,5
1,17,5371,4
1,18,5370,3
1,19,5368,2
1,20,5363,1
1,21,5361,0
1,22,5443,20
1,23,5442,19
1,24,5437,18
1,25,5436,17
1,26,5435,16
1,27,5431,15
1,28,5426,14
1,29,5423,13
1,30,5418,12
1,31,5414,11
1,32,5409,10
1,33,5406,9
1,34,5401,8
1,35,5400,7
1,36,5399,6
1,37,5396,5
1,38,5391,4
1,39,5387,3
1,40,5383,2
1,41,5378,1
1,42,5377,0
1,43,5439,23
1,44,5436,22
1,45,5431,21
1,46,5429,20
1,47,5425,19
1,48,5421,18
1,49,5417,17
1,0,5414,16
1,1,5411,15
1,2,5407,14
1,3,5403,13
1,4,5401,12
1,5,5396,11
1,6,5392,10
1,7,5390,9
1,8,5389,8
1,9,5385,7
1,10,5382,6
1,11,5378,5
1,12,5374,4
1,13,5370,3
1,14,5365,2
1,15,5362,1
1,16,5359,0
1,17,5434,17
1,18,5432,16
1,19,5430,15
1,20,5429,14
1,21,5425,13
1,22,5422,12
1,23,5420,11
1,24,5417,10
1,25,5412,9
1,26,5408,8
1,27,5406,7
1,28,5404,6
1,29,5403,5
1,30,5401,4
1,31,5398,3
1,32,5396,2
1,33,5392,1
1,34,5388,0
1,35,5461,25
1,36,5458,24
1,37,5454,23
1,38,5450,22
1,39,5448,21
1,40,5443,20
1,41,5442,19
1,42,5437,18
1,43,5436,17
1,44,5433,16
1,45,5428,15
1,46,5423,14
1,47,5420,13
1,48,5419,12
1,49,5418,11
1,0,5416,10
1,1,5412,9
1,2,5407,8
1,3,5403,7
1,4,5399,6
1,5,5398,5
1,6,5397,4
1,7,5396,3
1,8,5393,2
1,9,5390,1
1,10,5386,0
1,11,5515,27
1,12,5512,26
1,13,5508,25
1,14,5506,24
1,15,5504,23
1,16,5501,22
1,17,5497,21
1,18,5496,20
1,19,5491,19
1,20,5490,18
1,21,5487,17
1,22,5486,16
1,23,5481,15
1,24,5478,14
1,25,5476,13
1,26,5473,12
1,27,5470,11
1,28,5465,10
1,29,5462,9
1,30,5461,8
1,31,5458,7
1,32,5455,6
1,33,5451,5
1,34,5449,4
1,35,5446,3
1,36,5443,2
1,37,5442,1
1,38,5439,0
1,39,5498,17
1,40,5495,16
1,41,5493,15
1,42,5492,14
1,43,5487,13
1,44,5486,12
1,45,5481,11
1,46,5479,10
1,47,5477,9
1,48,5472,8
1,49,5467,7
1,0,5464,6
1,1,5459,5
1,2,5456,4
1,3,5455,3
1,4,5451,2
1,5,5447,1
1,6,5445,0
1,7,5581,28
1,8,5577,27
1,9,5574,26
1,10,5571,25
1,11,5569,24
1,12,5566,23
1,13,5562,22
1,14,5557,21
1,15,5554,20
1,16,5551,19
1,17,5547,18
1,18,5542,17
1,19,5540,16
1,20,5538,15
1,21,5533,14
1,22,5528,13
1,23,5527,12
1,24,5525,11
1,25,5522,10
1,26,5521,9
1,27,5517,8
1,28,5512,7
1,29,5510,6
1,30,5506,5
1,31,5504,4
1,32,5500,3
1,33,5496,2
1,34,5495,1
1,35,5491,0
1,36,5598,21
1,37,5597,20
1,38,5594,19
1,39,5589,18
1,40,5588,17
1,41,5585,16
1,42,5580,15
1,43,5577,14
1,44,5573,13
1,45,5570,12
1,46,5569,11
1,47,5567,10
1,48,5565,9
1,49,5562,8
1,0,5561,7
1,1,5560,6
1,2,5559,5
1,3,5555,4
1,4,5551,3
1,5,5546,2
1,6,5542,1
1,7,5540,0
1,8,5668,23
1,9,5665,22
1,10,5660,21
1,11,5656,20
1,12,5654,19
1,13,5653,18
1,14,5652,17
1,15,5648,16
1,16,5646,15
1,17,5645,14
1,18,5641,13
1,19,5638,12
1,20,5635,11
1,21,5631,10
1,22,5630,9
1,23,5626,8
1,24,5623,7
1,25,5620,6
1,26,5616,5
1,27,5613,4
1,28,5611,3
1,29,5608,2
1,30,5607,1
1,31,5602,0
1,32,5655,16
1,33,5651,15
1,34,5650,14
1,35,5646,13
1,36,5645,12
1,37,5643,11
1,38,5640,10
1,39,5639,9
1,40,5635,8
1,41,5633,7
1,42,5632,6
1,43,5628,5
1,44,5623,4
1,45,5618,3
1,46,5614,2
1,47,5610,1
1,48,5608,0
1,49,5719,20
1,0,5718,19
1,1,5713,18
1,2,5712,17
1,3,5710,16
1,4,5708,15
1,5,5703,14
1,6,5698,13
1,7,5695,12
1,8,5692,11
1,9,5687,10
1,10,5683,9
1,11,5679,8
1,12,5674,7
1,13,5671,6
1,14,5666,5
1,15,5664,4
1,16,5663,3
1,17,5661,2
1,18,5659,1
1,19,5656,0
1,20,5776,16
1,21,5773,15
1,22,5768,14
1,23,5767,13
1,24,5762,12
1,25,5758,11
1,26,5756,10
1,27,5751,9
1,28,5747,8
1,29,5742,7
1,30,5740,6
1,31,5736,5
1,32,5734,4
1,33,5730,3
1,34,5728,2
1,35,5726,1
1,36,5723,0
1,37,5791,29
1,38,5788,28
1,39,5787,27
1,40,5782,26
1,41,5780,25
1,42,5778,24
1,43,5775,23
1,44,5774,22
1,45,5772,21
1,46,5771,20
1,47,5769,19
1,48,5768,18
1,49,5766,17
1,0,5764,16
1,1,5763,15
1,2,5759,14
1,3,5757,13
1,4,5756,12
1,5,5754,11
1,6,5753,10
1,7,5751,9
1,8,5749,8
1,9,5745,7
1,10,5744,6
1,11,5739,5
1,12,5738,4
1,13,5734,3
1,14,5731,2
1,15,5729,1
1,16,5728,0
1,17,5861,18
1,18,5859,17
1,19,5858,16
1,20,5854,15
1,21,5850,14
1,22,5849,13
1,23,5848,12
1,24,5843,11
1,25,5841,10
1,26,5840,9
1,27,5837,8
1,28,5834,7
1,29,5829,6
1,30,5828,5
1,31,5826,4
1,32,5823,3
1,33,5819,2
1,34,5818,1
1,35,5817,0
1,36,5941,17
1,37,5937,16
1,38,5936,15
1,39,5934,14
1,40,5930,13
1,41,5925,12
1,42,5923,11
1,43,5921,10
1,44,5916,9
1,45,5914,8
1,46,5913,7
1,47,5912,6
1,48,5908,5
1,49,5905,4
1,0,5901,3
1,1,5897,2
1,2,5893,1
1,3,5891,0
1,4,5942,18
1,5,5941,17
1,6,5939,16
1,7,5938,15
1,8,5936,14
1,9,5935,13
1,10,5933,12
1,11,5930,11
1,12,5925,10
1,13,5921,9
1,14,5919,8
1,15,5914,7
1,16,5912,6
1,17,5910,5
1,18,5907,4
1,19,5904,3
1,20,5899,2
1,21,5895,1
1,22,5894,0
1,23,5986,22
1,24,5984,21
1,25,5983,20
1,26,5981,19
1,27,5978,18
1,28,5976,17
1,29,5971,16
1,30,5967,15
1,31,5966,14
1,32,5961,13
1,33,5958,12
1,34,5953,11
1,35,5950,10
1,36,5948,9
1,37,5946,8
1,38,5942,7
1,39,5941,6
1,40,5939,5
1,41,5937,4
1,42,5936,3
1,43,5933,2
1,44,5930,1
1,45,5926,0
1,46,6022,20
1,47,6020,19
1,48,6015,18
1,49,6014,17
1,0,6009,16
1,1,6005,15
1,2,6003,14
1,3,6002,13
1,4,5997,12
1,5,5993,11
1,6,5990,10
1,7,5986,9
1,8,5981,8
1,9,5979,7
1,10,5976,6
1,11,5975,5
1,12,5972,4
1,13,5967,3
1,14,5965,2
1,15,5963,1
1,16,5962,0
1,17,6021,27
1,18,6017,26
1,19,6013,25
1,20,6009,24
1,21,6005,23
1,22,6002,22
1,23,5997,21
1,24,5994,20
1,25,5993,19
1,26,5988,18
1,27,5987,17
1,28,5983,16
1,29,5978,15
1,30,5974,14
1,31,5971,13
1,32,5970,12
1,33,5967,11
1,34,5963,10
1,35,5959,9
1,36,5955,8
1,37,5951,7
1,38,5947,6
1,39,5942,5
1,40,5941,4
1,41,5939,3
1,42,5937,2
1,43,5933,1
1,44,5932,0
1,45,6068,26
1,46,6065,25
1,47,6061,24
1,48,6059,23
1,49,6055,22
1,0,6052,21
1,1,6047,20
1,2,6043,19
1,3,6042,18
1,4,6039,17
1,5,6038,16
1,6,6033,15
1,7,6029,14
1,8,6024,13
1,9,6022,12
1,10,6019,11
1,11,6014,10
1,12,6010,9
1,13,6007,8
1,14,6005,7
1,15,6000,6
1,16,5999,5
1,17,5998,4
1,18,5996,3
1,19,5991,2
1,20,5990,1
1,21,5985,0
1,22,6038,27
1,23,6033,26
1,24,6028,25
1,25,6027,24
1,26,6023,23
1,27,6020,22
1,28,6015,21
1,29,6013,20
1,30,6011,19
1,31,6010,18
1,32,6006,17
1,33,6005,16
1,34,6000,15
1,35,5997,14
1,36,5994,13
1,37,5993,12
1,38,5989,11
1,39,5986,10
1,40,5982,9
1,41,5980,8
1,42,5976,7
1,43,5973,6
1,44,5971,5
1,45,5970,4
1,46,5968,3
1,47,5963,2
1,48,5959,1
1,49,5954,0
1,0,6072,25
1,1,6069,24
1,2,6064,23
1,3,6059,22
1,4,6058,21
1,5,6053,20
1,6,6051,19
1,7,6047,18
1,8,6044,17
1,9,6039,16
1,10,6035,15
1,11,6032,14
1,12,6028,13
1,13,6027,12
1,14,6023,11
1,15,6022,10
1,16,6020,9
1,17,6019,8
1,18,6017,7
1,19,6012,6
1,20,6009,5
1,21,6007,4
1,22,6006,3
1,23,6005,2
1,24,6001,1
1,25,6000,0
1,26,6103,23
1,27,6102,22
1,28,6098,21
1,29,6094,20
1,30,6093,19
1,31,6091,18
1,32,6090,17
1,33,6089,16
1,34,6085,15
1,35,6082,14
1,36,6077,13
1,37,6075,12
1,38,6072,11
1,39,6071,10
1,40,6068,9
1,41,6066,8
1,42,6062,7
1,43,6059,6
1,44,6056,5
1,45,6052,4
1,46,6048,3
1,47,6044,2
1,48,6040,1
1,49,6039,0
1,0,6102,20
1,1,6100,19
1,2,6097,18
1,3,6094,17
1,4,6093,16
1,5,6088,15
1,6,6083,14
1,7,6079,13
1,8,6078,12
1,9,6075,11
1,10,6071,10
1,11,6069,9
1,12,6067,8
1,13,6066,7
1,14,6065,6
1,15,6064,5
1,16,6060,4
1,17,6056,3
1,18,6051,2
1,19,6046,1
1,20,6044,0
1,21,6098,16
1,22,6097,15
1,23,6095,14
1,24,6094,13
1,25,6090,12
1,26,6086,11
1,27,6083,10
1,28,6079,9
1,29,6075,8
1,30,6073,7
1,31,6068,6
1,32,6064,5
1,33,6059,4
1,34,6056,3
1,35,6054,2
1,36,6050,1
1,37,6049,0
1,38,6181,15
1,39,6180,14
1,40,6178,13
1,41,6173,12
1,42,6172,11
1,43,6171,10
1,44,6168,9
1,45,6167,8
1,46,6163,7
1,47,6162,6
1,48,6161,5
1,49,6157,4
1,0,6156,3
1,1,6154,2
1,2,6149,1
1,3,6146,0
1,4,6225,17
1,5,6223,16
1,6,6221,15
1,7,6218,14
1,8,6213,13
1,9,6212,12
1,10,6209,11
1,11,6207,10
1,12,6205,9
1,13,6204,8
1,14,6202,7
1,15,6200,6
1,16,6195,5
1,17,6190,4
1,18,6186,3
1,19,6181,2
1,20,6179,1
1,21,6176,0
1,22,6283,15
1,23,6282,14
1,24,6278,13
1,25,6273,12
1,26,6272,11
1,27,6271,10
1,28,6270,9
1,29,6268,8
1,30,6264,7
1,31,6260,6
1,32,6256,5
1,33,6254,4
1,34,6252,3
1,35,6250,2
1,36,6247,1
1,37,6243,0
1,38,6294,27
1,39,6290,26
1,40,6285,25
1,41,6282,24
1,42,6281,23
1,43,6279,22
1,44,6274,21
1,45,6273,20
1,46,6271,19
1,47,6270,18
1,48,6266,17
1,49,6263,16
1,0,6262,15
1,1,6259,14
1,2,6257,13
1,3,6254,12
1,4,6251,11
1,5,6246,10
1,6,6244,9
1,7,6239,8
1,8,6237,7
1,9,6232,6
1,10,6228,5
1,11,6223,4
1,12,6219,3
1,13,6215,2
1,14,6211,1
1,15,6207,0
1,16,6305,18
1,17,6303,17
1,18,6302,16
1,19,6301,15
1,20,6297,14
1,21,6296,13
1,22,6295,12
1,23,6293,11
1,24,6292,10
1,25,6290,9
1,26,6285,8
1,27,6283,7
1,28,6280,6
1,29,6278,5
1,30,6275,4
1,31,6274,3
1,32,6272,2
1,33,6268,1
1,34,6264,0
1,35,6316,16
1,36,6315,15
1,37,6312,14
1,38,6307,13
1,39,6302,12
1,40,6301,11
1,41,6298,10
1,42,6295,9
1,43,6292,8
1,44,6287,7
1,45,6282,6
1,46,6277,5
1,47,6272,4
1,48,6267,3
1,49,6264,2
1,0,6261,1
1,1,6259,0
1,2,6404,21
1,3,6400,20
1,4,6396,19
1,5,6395,18
1,6,6393,17
1,7,6392,16
1,8,6390,15
1,9,6386,14
1,10,6382,13
1,11,6381,12
1,12,6376,11
1,13,6373,10
1,14,6369,9
1,15,6366,8
1,16,6362,7
1,17,6357,6
1,18,6353,5
1,19,6348,4
1,20,6343,3
1,21,6338,2
1,22,6337,1
1,23,6333,0
1,24,6429,17
1,25,6426,16
1,26,6423,15
1,27,6421,14
1,28,6416,13
1,29,6411,12
1,30,6407,11
1,31,6405,10
1,32,6401,9
1,33,6398,8
1,34,6396,7
1,35,6395,6
1,36,6390,5
1,37,6388,4
1,38,6386,3
1,39,6385,2
1,40,6380,1
1,41,6377,0
1,42,6436,24
1,43,6431,23
1,44,6426,22
1,45,6421,21
1,46,6420,20
1,47,6417,19
1,48,6414,18
1,49,6411,17
1,0,6408,16
1,1,6405,15
1,2,6401,14
1,3,6397,13
1,4,6395,12
1,5,6390,11
1,6,6385,10
1,7,6382,9
1,8,6379,8
1,9,6377,7
1,10,6376,6
1,11,6373,5
1,12,6371,4
1,13,6366,3
1,14,6364,2
1,15,6363,1
1,16,6358,0
1,17,6425,18
1,18,6421,17
1,19,6416,16
1,20,6415,15
1,21,6410,14
1,22,6406,13
1,23,6404,12
1,24,6403,11
1,25,6398,10
1,26,6393,9
1,27,6391,8
1,28,6388,7
1,29,6383,6
1,30,6379,5
1,31,6377,4
1,32,6376,3
1,33,6372,2
1,34,6367,1
1,35,6365,0
1,36,6497,18
1,37,6495,17
1,38,6490,16
1,39,6486,15
1,40,6482,14
1,41,6479,13
1,42,6477,12
1,43,6473,11
1,44,6472,10
1,45,6469,9
1,46,6466,8
1,47,6461,7
1,48,6456,6
1,49,6453,5
1,0,6451,4
1,1,6446,3
1,2,6442,2
1,3,6440,1
1,4,6438,0
1,5,6548,25
1,6,6546,24
1,7,6545,23
1,8,6540,22
1,9,6538,21
1,10,6534,20
1,11,6529,19
1,12,6527,18
1,13,6525,17
1,14,6520,16
1,15,6515,15
1,16,6513,14
1,17,6511,13
1,18,6508,12
1,19,6503,11
1,20,6501,10
1,21,6499,9
1,22,6495,8
1,23,6490,7
1,24,6485,6
1,25,6482,5
1,26,6481,4
1,27,6480,3
1,28,6476,2
1,29,6475,1
1,30,6473,0
1,31,6571,23
1,32,6570,22
1,33,6567,21
1,34,6564,20
1,35,6561,19
1,36,6556,18
1,37,6555,17
1,38,6550,16
1,39,6548,15
1,40,6545,14
1,41,6543,13
1,42,6539,12
1,43,6537,11
1,44,6534,10
1,45,6529,9
1,46,6525,8
1,47,6521,7
1,48,6518,6
1,49,6514,5
1,0,6512,4
1,1,6509,3
1,2,6508,2
1,3,6504,1
1,4,6501,0
1,5,6610,17
1,6,6607,16
1,7,6606,15
1,8,6603,14
1,9,6599,13
1,10,6596,12
1,11,6592,11
1,12,6589,10
1,13,6587,9
1,14,6584,8
1,15,6580,7
1,16,6579,6
1,17,6577,5
1,18,6574,4
1,19,6573,3
1,20,6569,2
1,21,6568,1
1,22,6565,0
1,23,6665,16
1,24,6663,15
1,25,6659,14
1,26,6657,13
1,27,6653,12
1,28,6651,11
1,29,6646,10
1,30,6644,9
1,31,6643,8
1,32,6641,7
1,33,6638,6
1,34,6635,5
1,35,6634,4
1,36,6632,3
1,37,6627,2
1,38,6625,1
1,39,6623,0
1,40,6757,16
1,41,6755,15
1,42,6754,14
1,43,6752,13
1,44,6747,12
1,45,6745,11
1,46,6742,10
1,47,6738,9
1,48,6734,8
1,49,6729,7
1,0,6727,6
1,1,6723,5
1,2,6721,4
1,3,6718,3
1,4,6714,2
1,5,6713,1
1,6,6708,0
1,7,6759,28
1,8,6758,27
1,9,6754,26
1,10,6749,25
1,11,6744,24
1,12,6741,23
1,13,6736,22
1,14,6733,21
1,15,6728,20
1,16,6726,19
1,17,6724,18
1,18,6719,17
1,19,6715,16
1,20,6713,15
1,21,6712,14
1,22,6711,13
1,23,6707,12
1,24,6702,11
1,25,6697,10
1,26,6695,9
1,27,6692,8
1,28,6689,7
1,29,6688,6
1,30,6686,5
1,31,6684,4
1,32,6683,3
1,33,6679,2
1,34,6674,1
1,35,6671,0
1,36,6814,19
1,37,6811,18
1,38,6809,17
1,39,6805,16
1,40,6800,15
1,41,6796,14
1,42,6792,13
1,43,6788,12
1,44,6785,11
1,45,6780,10
1,46,6779,9
1,47,6776,8
1,48,6772,7
1,49,6770,6
1,0,6767,5
1,1,6763,4
1,2,6758,3
1,3,6757,2
1,4,6754,1
1,5,6749,0
1,6,6811,17
1,7,6810,16
1,8,6807,15
1,9,6805,14
1,10,6802,13
1,11,6801,12
1,12,6800,11
1,13,6797,10
1,14,6793,9
1,15,6792,8
1,16,6787,7
1,17,6782,6
1,18,6778,5
1,19,6776,4
1,20,6772,3
1,21,6771,2
1,22,6766,1
1,23,6763,0
1,24,6822,19
1,25,6820,18
1,26,6817,17
1,27,6816,16
1,28,6815,15
1,29,6811,14
1,30,6809,13
1,31,6805,12
1,32,6804,11
1,33,6802,10
1,34,6798,9
1,35,6794,8
1,36,6791,7
1,37,6787,6
1,38,6785,5
1,39,6784,4
1,40,6782,3
1,41,6780,2
1,42,6776,1
1,43,6771,0
1,44,6863,23
1,45,6858,22
1,46,6853,21
1,47,6848,20
1,48,6844,19
1,49,6840,18
1,0,6839,17
1,1,6837,16
1,2,6836,15
1,3,6834,14
1,4,6829,13
1,5,6827,12
1,6,6822,11
1,7,6821,10
1,8,6816,9
1,9,6813,8
1,10,6811,7
1,11,6806,6
1,12,6805,5
1,13,6804,4
1,14,6803,3
1,15,6801,2
1,16,6797,1
1,17,6793,0
1,18,6864,21
1,19,6860,20
1,20,6857,19
1,21,6856,18
1,22,6853,17
1,23,6848,16
1,24,6847,15
1,25,6842,14
1,26,6841,13
1,27,6838,12
1,28,6835,11
1,29,6834,10
1,30,6831,9
1,31,6828,8
1,32,6825,7
1,33,6820,6
1,34,6817,5
1,35,6813,4
1,36,6809,3
1,37,6808,2
1,38,6805,1
1,39,6804,0
1,40,6882,25
1,41,6879,24
1,42,6875,23
1,43,6873,22
1,44,6872,21
1,45,6868,20
1,46,6867,19
1,47,6864,18
1,48,6861,17
1,49,6857,16
1,0,6855,15
1,1,6851,14
1,2,6848,13
1,3,6845,12
1,4,6844,11
1,5,6843,10
1,6,6840,9
1,7,6835,8
1,8,6834,7
1,9,6830,6
1,10,6827,5
1,11,6826,4
1,12,6822,3
1,13,6821,2
1,14,6819,1
1,15,6814,0
1,16,6948,20
1,17,6943,19
1,18,6938,18
1,19,6937,17
1,20,6934,16
1,21,6932,15
1,22,6930,14
1,23,6929,13
1,24,6924,12
1,25,6921,11
1,26,6918,10
1,27,6913,9
1,28,6911,8
1,29,6906,7
1,30,6902,6
1,31,6899,5
1,32,6897,4
1,33,6894,3
1,34,6891,2
1,35,6890,1
1,36,6889,0
1,37,7031,18
1,38,7029,17
1,39,7027,16
1,40,7025,15
1,41,7021,14
1,42,7018,13
1,43,7017,12
1,44,7014,11
1,45,7009,10
1,46,7006,9
1,47,7001,8
1,48,6999,7
1,49,6998,6
1,0,6994,5
2,1,60,16
2,2,57,15
2,3,55,14
2,4,50,13
2,5,46,12
2,6,45,11
2,7,44,10
2,8,43,9
2,9,40,8
2,10,39,7
2,11,37,6
2,12,35,5
2,13,32,4
2,14,30,3
2,15,27,2
2,16,23,1
2,17,18,0
2,18,105,26
2,19,102,25
2,20,101,24
2,21,98,23
2,22,97,22
2,23,96,21
2,24,94,20
2,25,91,19
2,26,88,18
2,27,83,17
2,28,78,16
2,29,77,15
2,30,75,14
2,31,71,13
2,32,69,12
2,33,66,11
2,34,62,10
2,35,61,9
2,36,59,8
2,37,55,7
2,38,52,6
2,39,49,5
2,40,48,4
2,41,44,3
2,42,40,2
2,43,35,1
2,44,30,0
2,45,142,18
2,46,140,17
2,47,137,16
2,48,134,15
2,49,129,14
2,0,125,13
2,1,121,12
2,2,118,11
2,3,115,10
2,4,114,9
2,5,112,8
2,6,107,7
2,7,102,6
2,8,101,5
2,9,96,4
2,10,91,3
2,11,88,2
2,12,85,1
2,13,83,0
2,14,189,19
2,15,184,18
2,16,182,17
2,17,180,16
2,18,177,15
2,19,174,14
2,20,169,13
2,21,166,12
2,22,165,11
2,23,164,10
2,24,159,9
2,25,154,8
2,26,150,7
2,27,147,6
2,28,142,5
2,29,139,4
2,30,134,3
2,31,129,2
2,32,124,1
2,33,122,0
2,34,216,27
2,35,214,26
2,36,212,25
2,37,211,24
2,38,208,23
2,39,207,22
2,40,202,21
2,41,198,20
2,42,197,19
2,43,193,18
2,44,188,17
2,45,187,16
2,46,185,15
2,47,180,14
2,48,177,13
2,49,174,12
2,0,173,11
2,1,168,10
2,2,167,9
2,3,164,8
2,4,160,7
2,5,159,6
2,6,157,5
2,7,155,4
2,8,152,3
2,9,147,2
2,10,142,1
2,11,141,0
2,12,242,26
2,13,240,25
2,14,235,24
2,15,232,23
2,16,228,22
2,17,224,21
2,18,220,20
2,19,217,19
2,20,214,18
2,21,210,17
2,22,206,16
2,23,204,15
2,24,199,14
2,25,198,13
2,26,193,12
2,27,191,11
2,28,186,10
2,29,183,9
2,30,179,8
2,31,176,7
2,32,174,6
2,33,173,5
2,34,172,4
2,35,171,3
2,36,170,2
2,37,166,1
2,38,163,0
2,39,302,17
2,40,299,16
2,41,295,15
2,42,294,14
2,43,291,13
2,44,290,12
2,45,287,11
2,46,283,10
2,47,279,9
2,48,276,8
2,49,273,7
2,0,268,6
2,1,267,5
2,2,266,4
2,3,262,3
2,4,257,2
2,5,255,1
2,6,253,0
2,7,308,28
2,8,303,27
2,9,302,26
2,10,298,25
2,11,295,24
2,12,294,23
2,13,292,22
2,14,290,21
2,15,285,20
2,16,282,19
2,17,280,18
2,18,276,17
2,19,271,16
2,20,268,15
2,21,267,14
2,22,264,13
2,23,260,12
2,24,258,11
2,25,253,10
2,26,252,9
2,27,250,8
2,28,247,7
2,29,244,6
2,30,243,5
2,31,241,4
2,32,236,3
2,33,234,2
2,34,229,1
2,35,225,0
2,36,341,23
2,37,336,22
2,38,331,21
2,39,328,20
2,40,324,19
2,41,322,18
2,42,318,17
2,43,316,16
2,44,313,15
2,45,310,14
2,46,305,13
2,47,300,12
2,48,296,11
2,49,292,10
2,0,288,9
2,1,286,8
2,2,283,7
2,3,279,6
2,4,275,5
2,5,270,4
2,6,269,3
2,7,266,2
2,8,261,1
2,9,259,0
2,10,402,25
2,11,400,24
2,12,395,23
2,13,390,22
2,14,385,21
2,15,382,20
2,16,378,19
2,17,373,18
2,18,372,17
2,19,370,16
2,20,369,15
2,21,364,14
2,22,359,13
2,23,358,12
2,24,357,11
2,25,354,10
2,26,349,9
2,27,344,8
2,28,340,7
2,29,335,6
2,30,334,5
2,31,329,4
2,32,325,3
2,33,320,2
2,34,315,1
2,35,312,0
2,36,430,21
2,37,425,20
2,38,421,19
2,39,419,18
2,40,417,17
2,41,412,16
2,42,410,15
2,43,406,14
2,44,404,13
2,45,402,12
2,46,397,11
2,47,393,10
2,48,388,9
2,49,384,8
2,0,380,7
2,1,375,6
2,2,374,5
2,3,372,4
2,4,368,3
2,5,365,2
2,6,361,1
2,7,357,0
2,8,497,26
2,9,495,25
2,10,493,24
2,11,492,23
2,12,490,22
2,13,487,21
2,14,482,20
2,15,479,19
2,16,477,18
2,17,473,17
2,18,468,16
2,19,463,15
2,20,459,14
2,21,458,13
2,22,453,12
2,23,452,11
2,24,451,10
2,25,450,9
2,26,448,8
2,27,443,7
2,28,442,6
2,29,440,5
2,30,438,4
2,31,435,3
2,32,431,2
2,33,426,1
2,34,421,0
2,35,484,25
2,36,481,24
2,37,478,23
2,38,476,22
2,39,473,21
2,40,472,20
2,41,471,19
2,42,468,18
2,43,463,17
2,44,462,16
2,45,457,15
2,46,452,14
2,47,449,13
2,48,444,12
2,49,443,11
2,0,442,10
2,1,439,9
2,2,435,8
2,3,430,7
2,4,427,6
2,5,422,5
2,6,421,4
2,7,418,3
2,8,415,2
2,9,413,1
2,10,411,0
2,11,477,17
2,12,473,16
2,13,472,15
2,14,469,14
2,15,465,13
2,16,461,12
2,17,458,11
2,18,454,10
2,19,450,9
2,20,448,8
2,21,447,7
2,22,442,6
2,23,437,5
2,24,432,4
2,25,427,3
2,26,426,2
2,27,422,1
2,28,417,0
2,29,481,15
2,30,478,14
2,31,477,13
2,32,475,12
2,33,474,11
